Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
65,76,54,16,1.7
47,54,40,21,3.1
63,74,52,30,6
62,72,51,30,6.4
71,78,63,0,0
72,88,55,36,1.1
58,74,41,32,1
67,78,56,31,5.4
69,86,52,21,0.7
58,72,43,0,0
72,87,57,13,2
69,83,55,30,3.8
63,68,57,18,3
63,70,55,25,4.7
74,86,62,33,4.7
72,85,59,35,5.5
69,86,52,29,0.3
64,80,47,32,3.2
64,68,59,21,3.3
67,80,54,28,1.3
63,74,51,12,1.4
59,65,52,13,5.8
63,79,46,33,5.1
67,86,47,14,1.7
37,45,28,11,7.8
36,39,32,35,13.3
45,58,31,8,10.9
37,42,32,33,6.7
49,60,37,14,4.4
42,47,37,3,9.2
47,50,43,9,7.3
46,51,41,17,4.2
50,53,47,10,5.6
50,53,47,10,5.6
77,85,68,12,4.8
81,85,77,11,14.2
80,90,70,13,5.5
79,87,71,14,8.3
81,85,77,11,14.7
81,86,76,10,11.4
79,89,68,11,7.4
78,82,74,15,9.5
79,88,69,16,5.7
82,91,72,13,2.1
80,86,74,11,11.7
81,85,76,11,13.9
79,89,68,15,4.1
75,83,66,27,0.3
75,83,66,20,3
78,88,67,17,6.3
76,88,64,20,2.7
78,86,70,17,7.3
76,82,70,2,1.7
80,85,74,5,12.9
79,86,72,5,17.2
76,82,70,4,13
80,85,75,5,15.9
56,71,40,34,1.3
58,74,42,18,1.2
51,66,35,8,5.6
46,49,42,3,12.4
50,52,47,5,7.3
52,55,48,4,5.9
53,56,49,35,7.4
50,54,46,5,12
59,64,53,34,5.4
67,79,54,24,5.6
56,63,49,5,6.5
66,77,55,23,2.6
52,56,47,6,6
47,49,44,4,9.4
48,51,45,4,8.3
46,50,42,4,11.2
48,57,39,2,10.7
46,49,43,4,10.6
47,50,43,34,9.3
42,47,37,34,15.1
42,54,30,35,16.2
47,53,41,34,10.9
53,61,45,30,7.3
49,56,42,33,12.8
70,80,60,20,5.8
70,80,60,31,0.2
71,79,62,18,6.1
74,83,64,18,2.2
71,81,61,25,3.8
69,72,66,8,3.2
72,77,67,12,6.7
74,78,69,13,5.8
76,84,67,36,7.9
71,76,66,15,3.7
49,63,34,18,5.4
46,63,28,8,0.3
45,52,38,17,5.1
52,55,49,11,5.6
54,58,49,10,4.5
48,53,43,15,5.5
60,60,60,17,7.2
44,50,37,18,5
46,55,37,8,5.6
52,55,48,1,7.7
50,53,47,5,9.9
49,52,45,6,12.3
47,55,38,6,10
47,51,43,4,10
43,51,35,0,0
51,57,44,6,10.6
52,62,41,5,3.7
43,54,32,9,8
44,60,28,3,3.8
52,63,41,2,9.6
50,58,42,4,6.9
48,62,34,4,6.7
75,84,66,14,4
72,81,63,16,5.4
74,79,69,15,7.4
69,76,62,16,2.6
74,81,66,16,6.4
68,76,60,18,2.3
71,78,63,14,6.6
70,80,59,23,3.2
60,67,52,29,9.4
55,61,48,31,7
59,68,49,28,8.3
56,66,46,29,6.9
53,56,49,33,7.6
64,73,54,31,5.4
50,61,38,14,1.8
44,60,27,14,6.7
46,62,30,18,2.5
46,61,31,5,3.4
51,67,34,26,1.3
47,64,30,5,0.6
50,67,33,22,2
50,67,32,31,2.1
53,71,35,30,1.2
49,64,34,24,1.8
53,69,36,2,1.9
46,52,40,36,14.1
48,51,44,2,12.1
46,54,38,2,10.7
44,54,33,35,13.2
48,50,45,1,9.1
45,56,33,35,7.6
38,46,30,34,9.7
45,57,32,36,10.7
42,52,31,36,10.5
43,53,32,4,3.8
65,76,54,15,0.6
62,74,50,5,6.4
53,68,37,13,4.2
50,64,35,4,6.3
45,51,39,13,1.7
60,60,60,17,13.7
50,52,48,8,5.3
47,51,43,10,4.8
47,53,40,9,25.8
37,41,33,35,18.7
47,54,40,1,13.4
49,54,44,16,6.9
43,48,38,16,10.2
50,55,44,4,5.7
46,47,44,20,1.8
46,49,43,10,6.1
49,52,45,11,6.7
49,53,44,9,6
50,54,45,10,8.2
68,77,59,16,4.1
66,73,59,18,3.8
73,80,65,17,8.5
68,78,58,19,7
65,73,56,29,1.8
68,77,59,19,6.7
72,80,64,18,4.1
48,65,30,30,1.5
46,63,28,31,3.8
50,68,31,36,3.9
48,67,28,2,2.9
50,69,30,31,1.4
63,73,53,26,3.5
57,62,51,2,3.2
66,76,55,19,3.6
68,77,58,24,4.1
62,72,51,29,2.7
52,56,48,5,7
61,72,49,29,1.4
49,56,42,34,14.5
56,65,46,34,15.8
53,61,44,32,9.5
59,69,48,31,7.8
62,81,42,6,5.9
49,68,29,4,5
59,78,40,1,4.2
61,82,40,17,2.9
57,75,38,8,3.6
64,82,46,8,5.8
54,75,32,1,2
65,83,47,36,6.3
49,53,44,12,4.4
52,59,45,4,5.9
50,54,46,12,8.3
51,54,47,9,5.1
64,74,54,23,3.7
47,52,42,15,0.5
48,51,45,8,9.7
78,83,73,12,3.1
46,51,40,15,3.4
74,83,65,23,3.7
78,82,73,17,9.6
79,87,70,16,5.9
72,82,62,23,2.9
48,64,31,36,6.8
48,62,33,3,8.9
46,61,31,35,5.6
45,58,32,35,9.4
49,59,39,2,9.4
69,79,59,22,3.3
73,82,63,22,4.4
70,81,59,20,4.1
73,80,66,23,3
72,81,62,22,6.9
74,83,64,19,3.8
73,83,63,20,5.3
72,82,62,21,1.7
59,68,50,1,14.6
43,46,39,35,20.3
71,78,64,1,13.6
72,78,66,2,5
73,78,68,9,5.7
83,89,76,9,7
55,61,48,36,18
75,82,68,2,11.3
84,90,78,9,9.3
42,45,38,36,20
68,76,60,1,10.8
66,74,58,1,14.2
73,83,62,8,3.6
58,69,47,8,10.3
66,75,57,36,13.6
77,81,72,12,9
80,84,75,7,7.5
50,55,44,2,19.5
58,64,52,4,19
62,68,56,4,14.6
74,80,67,3,11.7
80,86,73,3,10.6
68,77,59,2,11.3
59,69,48,36,14.2
57,65,48,8,10.8
66,78,54,12,4.4
47,51,43,18,3.1
63,74,52,19,3.3
66,77,55,17,5.7
60,67,52,12,2.6
66,78,54,12,4.4
57,62,52,10,4.9
56,59,52,13,5.4
55,73,37,3,6.2
63,77,49,2,6.4
58,79,37,3,4.9
57,75,38,27,1.9
65,79,50,1,8.1
58,73,43,5,6.1
63,80,45,30,1.8
65,76,53,18,3.9
70,80,59,21,2.5
66,77,54,20,2.2
69,78,60,17,3.6
49,57,41,4,13.6
51,59,42,5,5.6
50,58,42,4,12.8
44,47,41,3,14.7
41,51,30,5,5.2
35,41,28,36,7.9
42,50,33,28,3.4
36,45,27,7,15.1
47,61,33,16,1.1
65,76,52,28,5.72
64,77,50,29,5.64
68,79,56,27,5.08
67,79,54,27,5.3
45,52,38,17,5.91
50,56,43,20,3.94
44,53,35,12,8.91
44,57,31,20,2.24
42,47,35,18,14.72
42,48,36,13,5.77
45,54,34,22,6.44
48,59,36,21,2.68
41,52,30,15,8.77
60,60,60,18,5.27
44,51,37,16,3.94
44,51,38,11,6.28
46,51,42,15,7.44
43,52,34,15,6.24
48,53,42,19,5.5
46,54,37,15,7.25
44,48,39,16,6.07
29,34,22,23,6.38
46,56,35,16,2.55
39,46,31,20,3.87
44,56,31,22,2.84
45,55,35,16,6.57
60,60,60,0,0
60,60,60,0,0
60,60,60,28,9.65
47,51,42,18,6.38
49,54,44,20,12.82
38,42,34,15,11.51
44,55,33,16,1.92
45,58,32,13,1.74
20,22,17,8,8.45
60,60,60,16,3.21
43,48,38,13,4.58
66,82,49,15,8.77
63,76,50,14,7.64
76,88,63,18,3.84
72,86,57,20,4.98
57,74,41,20,7.57
63,77,49,23,3.95
61,73,48,27,5.25
65,75,54,0,0
69,80,58,32,4.15
59,74,44,20,5.3
66,80,50,17,5.81
62,71,54,25,5.8
54,58,50,0,0
68,78,57,30,3.4
61,67,55,28,5.25
64,71,58,24,3.44
62,67,57,25,7.27
65,74,54,21,4.41
66,75,56,22,2.72
64,73,55,21,4.14
59,66,53,29,4.5
64,69,59,26,4.48
59,67,53,25,8.2
56,64,47,19,9.6
59,66,51,22,2.91
60,69,49,28,4.37
64,74,54,30,4.81
48,65,30,17,5.88
53,70,37,18,5.52
49,65,32,21,2.84
53,68,39,23,6.45
57,70,43,16,3.22
59,77,41,18,4.17
52,55,47,9,8.22
51,56,45,11,6.81
55,60,49,9,7.22
55,60,49,9,7.22
71,82,59,24,4.91
76,84,68,23,8.51
70,82,57,26,6.02
70,83,57,26,6.38
76,81,71,23,9.64
77,84,69,22,7.01
72,83,61,23,6.41
70,80,61,28,6.48
70,84,56,26,5.48
74,82,66,26,5.81
72,82,62,23,6.8
74,83,65,22,8.04
68,81,55,27,4.98
66,78,54,28,5.22
66,76,54,28,9.75
68,80,54,26,6.87
68,79,55,28,7.28
70,82,58,26,7.64
76,83,68,19,3.41
78,84,72,8,8.54
77,84,69,4,9.88
74,80,68,9,9.07
77,83,71,8,10.97
66,78,53,20,5.55
67,81,53,18,3.44
56,71,40,20,3.78
55,66,41,15,8.17
56,70,42,24,5.61
58,69,46,19,4.81
59,69,49,27,7.45
55,69,41,25,6.05
60,71,48,28,6.92
59,69,49,27,5.45
54,64,43,24,7.02
55,64,45,29,7.18
50,62,38,25,7.25
56,69,43,23,7.94
60,72,49,22,6.97
55,68,42,19,7.08
58,73,43,21,7.45
55,71,39,23,7.58
62,75,48,22,6.75
60,74,45,23,9.81
59,75,42,25,8.92
62,77,46,18,6.18
62,74,49,26,5.14
62,76,48,24,8.45
55,64,46,29,5.4
58,66,49,27,2.18
58,67,49,24,5.62
61,70,52,26,6.75
61,73,49,29,5.71
68,80,55,28,3.51
70,81,60,22,5.62
71,79,63,21,6.18
67,78,55,24,6.45
67,78,55,27,3.51
51,59,43,12,6.72
49,58,39,9,5.92
47,51,42,10,5.55
56,62,50,8,5.35
57,64,49,14,4.7
48,52,44,8,9.25
60,60,60,7,9.6
46,50,41,8,7.54
50,63,37,26,5.52
56,66,45,23,4.95
55,68,42,14,4.91
55,66,42,26,7.11
50,63,36,26,6.17
53,64,42,17,4.75
46,58,34,0,0
51,62,39,24,6.62
49,59,38,27,5.91
55,70,40,21,8.71
52,71,33,20,6.14
61,74,47,27,6.64
57,71,43,25,9.41
57,74,40,26,5.72
64,76,53,29,6.21
64,76,51,29,3.35
68,78,57,27,5.52
66,79,53,27,4.12
64,77,51,29,4.4
65,78,52,28,4.65
64,76,52,27,4.61
60,73,47,30,6.24
60,71,49,27,6.24
61,72,50,25,6.22
58,69,46,27,6.01
59,72,46,27,6.57
61,74,48,20,5.44
63,72,53,27,7.15
61,75,47,16,7.07
52,69,35,19,2.72
56,74,38,27,6.38
56,72,40,15,7.47
62,79,44,15,7.08
57,74,40,19,5.2
60,78,41,20,3.67
60,76,44,20,4.24
58,76,40,13,3.8
62,78,46,16,7.4
60,77,42,25,3.37
59,74,44,21,8.9
62,76,48,21,6.88
59,73,44,20,8.72
57,73,41,15,6.82
62,74,48,20,6.91
58,73,42,15,7.8
55,72,39,19,7.65
59,75,42,17,7.92
48,63,34,18,5.6
51,65,37,18,5.7
70,79,60,13,4.12
64,76,50,15,5.02
58,69,46,24,2.54
56,70,41,21,3.45
48,55,41,10,3.01
60,60,60,16,18.52
54,59,48,10,7.57
53,59,46,12,6.62
61,74,48,20,5.17
58,75,41,25,8.94
64,84,45,15,7.65
52,58,46,16,5.2
48,53,43,14,5.55
52,60,43,10,5.9
52,59,45,8,4.68
51,55,46,12,7.84
53,58,48,11,8.7
52,60,43,10,6.3
52,60,43,17,5.87
60,70,49,32,8.27
65,71,59,22,6.58
66,76,54,26,5.51
63,73,54,28,5.95
64,74,54,28,4.55
65,75,56,27,4.1
68,78,58,25,7.02
58,76,40,24,5.37
56,74,38,23,7.82
60,77,42,27,7.64
57,75,39,27,7.77
59,79,40,23,7.15
53,64,43,31,6.52
53,63,43,25,5.34
54,64,44,30,6.11
55,64,45,31,6.92
51,61,41,24,5.94
54,66,42,20,5.38
52,63,40,30,6.27
64,80,47,23,10.35
63,77,49,20,9.3
62,76,48,25,5.8
64,76,51,24,6.98
57,64,50,29,8.74
55,71,39,23,5.3
61,73,48,13,5.18
64,75,52,32,2.61
64,78,49,23,5.91
65,76,53,31,6.57
59,72,45,27,6.47
63,75,50,32,5.54
54,59,48,10,5.88
51,59,42,17,5.44
55,62,49,11,4.55
55,60,50,10,7.67
57,66,48,29,6.44
52,57,47,13,4.32
55,62,48,19,4.25
81,86,74,10,6.04
50,55,44,11,9.45
67,78,54,26,7.9
71,82,59,26,8.88
69,81,58,26,7.15
66,77,55,27,7.42
59,78,39,22,6.61
59,76,42,21,5.54
59,75,42,16,6.24
57,72,41,22,7.68
57,72,41,21,7
60,70,50,26,5.54
65,76,53,27,5.1
59,70,48,29,6.7
59,68,49,28,6.52
63,73,52,25,6.2
64,75,53,30,6.34
62,72,51,30,5.81
63,74,51,26,1.85
67,80,52,21,8.8
62,79,45,24,9.71
67,79,54,16,7.48
70,81,58,21,3.68
70,81,59,23,6.2
74,83,64,18,8.32
67,83,50,22,9.58
68,79,57,26,7.81
74,85,63,13,9.05
59,77,39,25,8.81
68,78,57,26,7.52
68,78,57,26,8.9
71,84,58,14,8.22
71,84,56,15,7.98
68,79,57,20,8
72,77,65,22,9.97
71,81,61,26,7.02
66,84,49,24,10.37
70,87,53,11,10.01
67,83,51,15,6.71
70,81,58,20,7.98
70,82,58,19,8.41
66,78,53,21,7.95
66,80,52,20,8.84
61,71,50,19,5.21
62,71,52,28,5.74
52,60,44,14,5.28
60,70,50,17,2.65
63,69,55,17,6.6
61,69,53,19,4.17
62,71,52,28,5.74
58,65,51,15,6.01
59,66,53,14,6.02
61,77,44,21,2.87
68,81,54,22,8.55
60,73,46,13,4.5
55,66,43,29,5.02
62,73,51,9,6.18
65,77,52,17,5.31
67,83,51,31,4.6
55,62,47,27,6.58
58,66,50,26,4.81
54,63,45,29,3.42
59,68,50,26,4.44
54,68,39,15,5.9
58,73,42,25,5.37
54,69,39,20,5
53,65,41,14,7.5
51,65,37,17,7.2
52,64,38,21,7.28
52,63,41,22,3.54
47,62,32,19,5.58
55,71,38,20,4.08
70,80,60,20,6.21
70,80,60,20,6
74,84,63,20,5.41
73,84,62,24,4.25
55,64,45,19,4
60,70,49,21,4.98
50,58,42,9,13.02
51,63,38,22,2.9
44,51,36,18,13.61
49,64,35,21,2.12
56,68,43,22,5.88
58,72,44,25,3.11
52,68,36,17,4.34
60,60,60,27,3.82
50,59,41,19,3.25
50,59,41,11,8.41
55,69,40,21,2.28
50,61,38,21,4.24
57,67,45,23,6.82
52,61,42,17,8.42
48,55,40,16,6.1
39,43,34,16,9.72
54,62,45,22,3.81
40,46,34,18,9.37
55,71,38,15,1.6
55,67,43,17,1.84
60,60,60,9,3.16
60,60,60,0,0
60,60,60,18,12.43
55,65,46,20,5.1
58,70,46,17,4.85
41,46,36,11,16.3
55,67,42,26,1.48
56,67,44,19,5.45
32,36,26,16,10.55
60,60,60,24,3.87
50,63,37,25,2.42
69,89,48,24,3.82
71,86,55,18,7.95
83,95,70,25,2.74
78,94,63,21,3.3
64,84,44,22,6.74
69,79,58,16,4.88
63,74,52,22,5.14
68,76,60,0,0
75,87,62,32,5.02
67,86,47,21,5.8
73,91,55,17,5.21
65,77,53,25,7.54
54,60,48,0,0
73,87,59,30,7.67
62,69,54,29,8.11
65,71,59,24,4.14
63,67,58,25,6.35
70,85,55,24,5.11
71,86,56,27,3.97
68,83,52,22,5.32
58,64,52,27,7.35
65,69,62,27,5.47
60,67,53,27,11.4
65,75,54,25,10.67
59,66,52,18,2.72
60,68,52,30,7.71
67,82,52,29,8.07
51,69,33,19,4.85
53,65,41,9,5.5
50,65,34,27,3.65
52,64,40,20,5.87
58,73,43,15,3.21
60,75,46,12,5.18
58,68,48,20,5.98
59,72,44,22,6.01
59,67,51,20,6.22
59,67,51,20,6.22
75,85,64,14,2.75
79,85,73,11,7.7
75,88,62,22,3.28
75,88,62,16,4.25
80,85,75,11,9.12
80,86,73,10,6.15
77,88,65,16,4.28
77,85,68,18,6.11
76,89,62,23,4.21
79,86,71,24,3.92
75,85,64,11,4.97
78,86,70,11,7.02
74,86,60,23,3.42
72,85,58,26,3.51
70,81,60,26,7.88
71,86,57,25,3.62
72,85,58,26,4.74
76,87,64,22,5.21
76,83,69,20,3.34
78,84,71,5,7.1
76,83,68,4,10.02
74,80,68,4,8.6
76,81,71,3,10.67
61,72,48,22,7.12
60,72,49,19,3.4
53,68,37,17,6.15
53,61,46,20,9.11
59,67,49,19,9.31
59,67,50,22,6.52
59,69,49,23,7.54
54,63,45,21,8.92
60,70,51,23,8.04
62,71,52,22,4.77
56,64,47,19,8.74
59,67,51,22,8.7
54,61,45,21,9.6
55,64,44,20,10.12
59,68,49,21,7.81
52,61,43,20,9.51
56,68,44,25,9.01
53,62,44,21,9.57
59,72,46,24,6.9
58,72,44,16,8.32
53,66,39,21,7.58
63,76,49,10,5.58
61,73,49,24,5.2
64,76,52,20,7.8
60,68,52,21,7.48
63,72,53,26,1.38
62,72,53,22,6.41
65,73,55,22,6.57
64,74,53,25,4.81
75,85,64,20,4.88
77,84,69,14,5.95
79,86,71,20,6.57
75,84,66,13,7.77
74,85,63,20,4.71
57,71,43,25,6.55
50,61,38,22,7.74
54,65,42,22,6.3
57,65,49,19,5.5
59,68,50,17,4.6
60,69,51,19,8.22
60,60,60,23,9.91
57,67,46,25,10.02
47,59,35,20,7.02
55,62,47,17,7.62
56,65,46,19,8.3
53,60,45,19,10.54
50,61,39,20,8.7
52,60,44,19,8.47
46,55,36,0,0
52,60,44,19,8.47
46,55,37,20,7.72
44,53,36,21,11.95
46,54,36,22,8.55
51,58,43,21,10.84
49,56,41,21,11.38
48,56,40,21,9.47
72,80,62,18,8.52
70,80,60,16,6.97
76,84,68,20,6.05
74,84,63,20,4.97
72,83,61,21,6.72
70,81,59,16,5.65
69,78,59,24,6.35
64,74,52,25,6.02
63,73,51,23,6.82
60,72,49,22,5.68
60,71,47,25,7.35
63,74,51,22,8.05
60,72,47,20,6.3
64,73,54,23,7.05
46,56,37,20,9.05
41,51,31,22,5.1
41,51,30,16,9.4
43,54,32,8,8.91
46,57,35,20,11.05
44,54,33,16,8.08
44,53,34,19,7.38
46,56,37,27,6.65
50,61,39,4,7.95
47,59,35,17,10.74
51,62,40,15,8.38
56,68,43,24,8.3
58,71,46,25,8.65
55,66,43,24,8.47
50,63,38,26,6.51
59,70,47,25,7.6
49,61,37,25,8.44
49,60,36,26,9.31
49,62,36,27,7.58
51,69,33,23,7.5
53,70,35,19,4.75
80,91,68,15,5.08
69,78,58,12,5.85
63,77,48,23,5.41
54,73,35,18,6.07
56,72,39,24,6.17
60,60,60,26,32.77
58,67,48,20,6.02
60,69,50,22,6.21
67,80,53,22,7.57
58,72,44,15,7.62
69,83,55,18,7.81
55,67,41,21,7.22
52,63,39,23,5.97
55,65,44,19,8.6
53,66,40,19,4.31
57,68,46,22,6.07
62,70,53,20,6.52
53,64,41,20,7.52
53,66,41,26,7
63,75,52,28,6.62
70,76,64,23,4.78
70,81,58,24,3.74
68,78,58,23,5.21
68,78,57,26,3.6
69,79,58,22,3.07
73,83,62,23,5.82
49,60,38,25,10.92
44,52,33,25,12.94
53,62,43,24,13.1
50,61,39,25,13.52
48,60,36,25,10.32
55,63,47,22,7.32
58,66,49,18,7.61
56,64,48,20,7.02
57,66,49,21,8.6
55,62,47,19,7.55
54,62,46,18,8.64
55,63,45,21,6.77
63,78,48,12,7.62
66,78,54,13,9.27
66,78,53,9,6.9
68,78,58,21,8.14
54,63,46,27,4.3
52,69,34,18,4.84
59,72,46,13,4.47
65,80,50,28,2.84
59,72,46,19,6.18
63,75,51,29,3.57
55,71,39,31,4.37
60,74,47,24,2.61
57,68,45,23,4.81
54,62,45,20,7.2
58,66,49,21,4.88
60,68,52,21,6.98
57,65,49,20,6.61
56,68,43,25,4.3
56,67,43,24,3.74
82,87,76,8,8.5
58,70,46,22,6.85
71,84,57,24,5.04
75,86,64,24,6.08
74,87,62,20,4.58
70,82,58,21,3.88
51,63,38,24,10.61
53,64,41,25,8.94
49,61,38,26,10.84
45,57,31,27,7.58
53,63,42,25,9.17
63,75,52,25,4.15
70,80,58,24,5.01
64,73,54,25,5.95
63,73,53,25,4.34
67,77,58,25,5.3
70,78,61,22,7.21
67,77,57,25,5.38
67,77,56,27,1.18
71,81,60,13,8.21
60,73,47,13,9.41
75,84,66,9,6.38
75,84,66,10,2.35
79,86,70,14,6.74
80,87,73,12,10.84
68,80,56,17,8.05
76,85,67,13,6.1
80,87,73,12,11.1
60,74,45,15,8.05
75,84,65,11,8.91
74,83,64,11,10.7
78,86,70,11,7.84
74,88,61,19,7.92
74,84,63,15,9.4
78,81,74,13,8.97
79,87,71,22,5.5
66,79,53,13,10.8
73,86,61,15,12.6
74,87,61,13,8.94
76,83,68,10,6.88
78,86,69,12,7.24
74,84,63,14,7.01
70,82,57,13,10.8
61,73,48,20,4.71
64,73,54,19,7
55,67,42,26,6.01
62,71,52,18,3.28
65,73,57,14,4.87
62,71,54,14,4.6
64,73,54,19,7
60,67,53,16,5.18
60,67,53,18,5.41
55,67,42,7,6.24
61,72,49,26,5.94
57,72,42,16,3.34
53,64,41,27,2.94
60,70,49,20,4
56,66,46,13,5.54
63,77,48,24,4.47
59,69,48,25,5.58
62,72,53,22,4.35
56,67,45,27,3.25
63,72,52,21,3.9
50,58,42,19,9.45
52,60,43,20,7.38
50,59,41,21,7.62
50,57,43,21,10.32
44,55,32,18,8.67
45,55,34,20,10.05
46,56,36,18,2.64
46,58,33,21,11.18
45,56,33,25,10.88
70,79,60,24,5
69,80,58,20,5.45
75,83,66,10,5.5
74,83,65,19,4.18
51,57,45,18,5.52
56,63,48,20,7.08
48,54,40,12,10.8
47,55,39,9,4.92
44,49,39,22,12.3
48,56,40,15,2.82
50,58,42,17,6.82
53,61,44,14,5.41
52,64,38,18,6.92
60,60,60,20,3.67
49,54,43,22,5.72
46,52,40,17,8.38
52,61,43,21,8.25
48,54,42,23,9.15
54,62,47,24,10.07
46,54,37,18,8.31
49,55,44,22,6.44
45,52,37,10,11.9
47,55,39,17,4
43,50,36,15,8.88
50,61,39,24,3.11
53,60,46,18,5.97
60,60,60,8,3.98
60,60,60,0,0
60,60,60,30,7.1
51,56,46,23,8.38
55,62,47,21,6.64
39,44,32,25,11
52,58,45,17,2.4
48,57,40,13,6.3
28,31,24,8,13.38
60,60,60,21,5.5
50,55,45,21,4.7
69,86,52,21,6.8
67,80,54,17,10.41
81,92,70,23,4.87
75,88,62,23,5.04
61,76,46,19,8.01
65,74,57,6,5.75
59,67,50,8,4.92
64,72,55,0,0
71,84,58,32,5.58
62,78,46,31,7.3
70,83,56,23,8.9
67,79,54,25,8.04
55,60,50,0,0
70,83,56,30,6.68
64,72,54,28,8.72
65,70,59,23,4.24
62,67,58,25,7.6
69,80,57,28,7.1
69,79,58,26,5.8
68,81,54,23,7.32
60,68,52,26,9.34
65,68,61,24,6.2
62,69,54,27,14.47
58,69,47,25,12.45
58,67,50,22,3.84
58,66,49,30,8.21
66,80,52,27,10.21
51,66,36,18,6.26
56,67,42,18,6.94
52,65,38,22,3.41
56,67,44,11,7.81
60,72,47,19,5.67
62,75,48,13,6.48
58,67,49,20,5.1
58,71,44,16,4.3
58,67,49,15,4.84
58,67,49,15,4.84
79,88,69,20,3.11
82,88,75,17,6.87
77,87,65,22,4.6
76,85,66,20,4.42
81,85,76,15,7.15
82,89,75,17,5.78
80,89,69,21,5.7
77,85,70,20,5.78
77,87,67,22,3.98
80,88,72,23,4.27
80,89,70,19,6.05
81,89,73,18,7.41
74,84,64,21,2.9
67,75,58,15,4.22
69,77,61,15,7.05
69,78,60,18,4.25
71,80,62,14,3.87
74,82,66,18,5.75
76,83,69,20,1.74
80,86,74,6,12.62
78,87,70,5,14.91
77,82,71,4,13.35
78,82,73,6,15.05
57,67,47,28,4.31
59,69,49,25,1.98
53,65,41,24,5.9
57,68,45,6,6.91
59,73,45,13,3.65
60,71,47,8,3.52
58,68,48,14,3.71
59,73,44,9,4.98
60,71,49,16,4.48
58,66,50,12,4.98
58,69,46,20,6.71
58,68,48,16,7.45
55,69,41,23,6.01
59,71,46,16,4.84
60,71,48,16,4.95
57,70,43,11,5.48
58,72,43,14,7.87
58,73,43,17,4.62
58,66,49,13,9.47
58,66,49,12,13.5
57,67,46,13,15.87
60,68,52,11,7.91
59,68,50,10,6.35
61,68,53,13,11.01
57,67,47,15,6.48
57,65,48,19,1.2
56,65,48,13,6.6
59,67,51,14,5.51
60,69,50,13,5.67
75,84,66,12,4.05
74,82,66,9,5.1
78,85,71,17,5.31
71,79,62,9,5.38
76,84,67,17,3.12
58,71,44,24,4.81
55,66,43,23,5.28
55,66,44,20,6.15
57,65,48,20,4.04
59,65,48,12,5.94
57,65,49,17,8.11
60,60,60,16,8.52
56,65,47,21,6.22
53,68,37,15,3.35
58,69,47,16,6.01
57,71,44,7,5.41
59,72,46,16,4.44
54,70,37,21,2.41
56,69,43,11,5.64
52,67,36,0,0
57,70,43,30,4.35
53,67,38,22,3.07
55,69,40,16,3.8
53,73,33,16,2.7
62,73,49,11,5.2
59,71,45,20,6.24
56,72,39,12,5.11
70,79,60,8,6.31
69,79,59,15,4.54
76,83,68,17,5.64
73,82,64,16,2.95
71,80,62,12,4.45
71,81,60,15,4.47
68,78,58,21,5.77
60,69,50,8,6.4
57,67,47,7,6.1
59,67,49,12,6.92
56,65,47,11,5.6
59,66,50,9,7.25
58,68,48,11,5.4
61,69,51,14,4.92
59,71,47,19,6.32
47,57,35,22,2.37
50,59,40,28,8.34
48,60,36,16,5.68
62,77,47,14,9.6
52,61,42,24,8.57
55,66,43,23,8.2
52,63,43,26,4.1
53,63,43,12,6.24
63,77,49,14,6.47
53,63,43,31,3.2
58,67,48,13,10.77
60,70,49,12,7.8
57,69,44,13,9.4
55,65,44,12,10.2
60,70,49,12,7.72
56,69,43,15,11.04
54,66,42,17,12.11
57,69,45,14,11.84
49,63,35,18,6.92
49,61,37,11,2.67
74,83,64,21,8.71
66,79,54,21,16.47
57,69,45,21,6.37
51,68,35,22,5.37
56,71,41,22,4.22
60,60,60,24,27.64
57,65,48,13,6
60,69,50,15,4.92
62,74,50,18,8.8
58,71,46,15,10.98
66,79,52,14,8.44
56,69,43,21,4.68
52,62,41,28,5.21
56,66,45,19,5.42
56,68,43,18,3.54
58,67,47,16,5.85
62,70,54,16,5.78
55,66,43,21,4.44
54,65,42,26,4.42
61,68,53,21,4.81
66,72,61,11,6.31
64,70,57,14,4.87
61,68,54,13,4.48
62,68,54,18,3.41
62,69,54,9,3.18
66,74,58,13,6.05
60,75,44,14,11.04
57,73,41,14,12.88
62,77,47,12,10.51
60,76,44,14,9.9
62,79,45,14,9.17
55,66,43,15,6.35
55,66,45,14,5.91
55,65,45,17,5
56,67,46,17,6.72
55,65,44,28,5.92
56,68,44,10,5.9
54,66,42,21,5.32
62,70,53,12,10.2
64,71,57,10,9.5
62,70,54,10,9.07
63,71,56,7,5.57
54,61,46,27,5.92
48,61,35,21,6.07
56,66,45,18,4.88
60,71,48,31,3.77
58,69,46,22,8.37
59,65,52,27,4.35
51,65,37,28,5.18
57,65,49,22,4.68
58,69,46,21,3.84
54,64,44,18,5.2
58,66,49,23,3.72
59,67,51,15,5.54
55,65,45,21,4.4
56,66,45,25,3.35
56,67,44,22,3.05
83,88,77,9,9.31
58,69,47,18,6.61
65,74,57,15,5.38
73,80,65,19,6.58
70,77,61,13,5.78
64,72,56,13,4.7
60,75,45,12,13.15
59,72,46,13,10.04
59,73,45,14,11.22
57,71,42,16,9
58,70,44,16,8.78
62,71,51,24,2.42
68,78,58,18,4.24
60,69,50,13,5.05
